driverId,season,skill_score,n_races
20,1999,-0.16418883,10
20,2000,-0.09102868,12
20,2001,-0.14117642,11
20,2002,-0.155485,8
20,2003,-0.14066097,7
20,2004,-0.098582424,17
20,2005,-0.050643828,13
20,2006,0.057909414,16
20,2007,-0.070777446,14
20,2008,-0.24678111,11
20,2009,-0.1921123,16
21,1993,0.20984754,8
21,1994,0.3115476,8
21,1995,0.20766233,8
21,1996,0.2394824,9
21,1997,0.24366014,3
21,1998,0.29987547,6
21,1999,0.37400854,11
21,2000,0.4217734,13
21,2001,0.45800647,14
21,2002,0.45580992,12
21,2003,0.42471287,11
21,2004,0.48600796,17
21,2005,0.36657393,17
21,2006,0.29008085,15
21,2007,0.22997102,15
21,2008,0.20924684,13
21,2009,0.36836705,16
21,2010,0.2831494,17
21,2011,0.24088307,16
22,1997,0.5321275,7
22,1998,0.51311797,9
22,1999,0.5767565,12
22,2000,0.52338916,10
22,2001,0.5701777,10
22,2002,0.64970833,15
22,2003,0.5682829,13
22,2004,0.48230895,7
22,2005,0.5678354,17
22,2006,0.5333085,11
22,2007,0.3731922,11
23,2005,-0.15380691,2
23,2006,0.08549701,14
23,2007,0.08683663,10
23,2009,0.017395884,4
23,2010,0.1437754,13
23,2011,0.12840435,12
24,1997,0.03165838,1
24,1998,0.3217642,11
24,1999,0.2086287,10
24,2000,0.20294863,12
24,2005,0.11024759,1
24,2007,0.28160757,12
25,2006,0.042169493,14
25,2007,0.06867674,3
26,2005,-0.20036562,13
26,2006,-0.14035498,10
26,2007,-0.14017545,5
28,2006,-0.14077674,3
28,2007,-0.13034871,5
28,2010,-0.115531944,6
29,1991,0.47554722,3
29,1992,0.66238767,12
29,1993,0.61190313,9
29,1994,0.712921,10
29,1995,0.666413,13
29,1996,0.63972545,10
29,1997,0.6567845,13
29,1998,0.8000885,13
29,1999,0.605357,8
29,2000,0.75960404,13
29,2001,0.79588604,15
29,2002,0.854126,17
29,2003,0.7402746,15
29,2004,0.8252616,17
29,2005,0.6462314,13
29,2006,0.70606893,16
29,2010,0.53562355,17
29,2011,0.55632734,14
29,2012,0.5554678,13
30,2001,0.30902386,6
30,2002,0.48111457,13
30,2003,0.5466138,13
30,2004,0.46645108,14
30,2005,0.51425815,11
30,2006,0.36862874,5
31,2004,0.07073009,14
31,2005,0.14273304,11
31,2006,0.14901234,8
31,2010,0.06473139,2
32,2005,-0.0058994144,18
32,2006,-0.06961442,11
33,2006,0.02854941,1
34,1996,0.7144342,13
34,1997,0.66303855,11
34,1998,0.6019308,13
34,1999,0.5212285,4
34,2000,0.506035,13
34,2001,0.5703,11
34,2002,0.5186351,10
34,2003,0.4672512,7
34,2004,0.42795408,3
34,2005,0.45650217,15
34,2006,0.4945992,8
35,2006,0.051074002,3
36,1999,-0.12714711,5
36,2000,-0.0032359634,6
36,2001,0.041170288,7
36,2002,0.033090726,8
36,2005,-0.15680969,1
36,2006,0.0803682,6
36,2010,0.0716343,7
36,2011,-0.31991783,1
