driverId,season,skill_score,n_races
94,1990,0.83256507,9
94,1991,0.97305375,10
94,1992,1.0543356,12
94,1994,0.69900507,2
94,1995,0.48660627,1
95,1995,-0.6048381,7
96,1995,-0.44891626,2
97,1995,-1.3527875,1
98,1988,-0.6631611,4
98,1989,-0.45306465,3
98,1990,-0.70308197,1
98,1991,-0.9058187,3
98,1992,-0.87685466,1
98,1995,-0.8743405,1
99,1991,-0.50120455,8
99,1992,-0.2414246,8
99,1993,-0.39243504,8
99,1994,-0.48586908,8
100,1990,-1.0159606,1
100,1994,-1.0089946,6
101,1984,0.25411907,6
101,1985,0.66999745,9
101,1986,0.76062965,10
101,1987,0.9427635,12
101,1988,1.0995024,14
101,1989,1.0280399,9
101,1990,0.964304,12
101,1991,0.9811565,15
101,1992,0.9958774,9
101,1993,0.82165843,12
102,1989,-0.5794858,1
102,1990,-0.3471346,8
102,1991,-0.5136714,2
102,1994,-0.50258213,11
103,1992,-0.13433585,6
103,1993,-0.1189435,10
103,1994,0.026342636,10
104,1981,-0.7374709,5
104,1982,-0.10918942,11
104,1983,-0.26582733,7
104,1984,-0.21321338,8
104,1985,-0.12812667,10
104,1986,-0.20637599,7
104,1987,-0.045029987,6
104,1988,0.0990591,10
104,1989,-0.2863101,4
104,1990,-0.5317247,8
104,1991,-0.4756479,2
104,1992,-0.19269879,14
104,1993,-0.6180983,4
104,1994,-0.4584582,6
105,1994,-0.03425242,4
106,1994,-0.7895174,1
107,1992,-1.2253016,5
108,1990,-0.7484503,1
108,1991,-0.4488372,5
108,1992,-0.40693733,11
108,1993,-0.39016953,7
108,1994,-0.41599232,4
109,1981,-0.34130648,6
109,1982,0.1309513,6
109,1983,0.0011487961,5
109,1984,-0.1401847,7
109,1985,-0.16028064,3
109,1986,-0.34278747,1
109,1987,0.31799933,2
109,1988,-0.064194515,5
109,1989,-0.12656718,9
109,1990,-0.35154688,2
109,1991,0.08018915,9
109,1992,-0.080150165,8
109,1993,-0.40810505,6
109,1994,-0.29411793,2
110,1994,-0.76977324,4
111,1984,-0.8407406,3
111,1985,-0.64467454,1
111,1986,-0.38288626,3
111,1987,-0.44417012,6
111,1988,-0.5337738,8
111,1989,-0.3445921,4
111,1990,-0.60466695,9
111,1993,-0.4960745,10
112,1994,-0.9116604,1
113,1987,-0.7419653,3
113,1988,-0.5926169,9
113,1990,-0.65628135,2
113,1994,-0.8295414,1
115,1994,-0.2235745,1
116,1980,0.25932887,7
116,1981,0.61123145,6
116,1982,0.8800556,8
116,1983,0.8751858,12
116,1984,0.75698966,11
116,1985,0.78811246,12
116,1986,0.78692317,13
116,1987,0.8245797,12
116,1988,1.0576476,14
116,1989,1.0945281,13
116,1990,0.8992364,12
116,1991,0.75955594,8
116,1993,0.8980926,15
117,1982,-0.45638028,2
117,1983,-0.06301358,6
117,1984,0.09881436,6
117,1985,-0.123069026,7
117,1986,-0.25225633,4
117,1987,-0.14808871,6
117,1988,-0.009501937,10
117,1989,-0.21424104,8
117,1990,-0.23736976,7
117,1993,-0.22613965,11
118,1977,-0.40404385,5
118,1978,-0.29150897,7
118,1979,-0.3485745,6
118,1980,-0.3432679,7
118,1981,-0.20030572,6
118,1982,-0.039003607,5
118,1983,0.2871492,5
118,1984,-0.17059457,6
118,1985,-0.346846,4
118,1986,-0.2138702,5
118,1987,0.08773874,7
118,1988,0.089610755,8
